Chain,Depth,Type,Name
13,0,DNS,*.admanagerplus.yahoo-inc.com
13,0,DNS,admanagerplus.yahoo-inc.com
13,0,DNS,*.admanagerplus.yahoo.com
13,0,DNS,*.datatables.org
13,0,DNS,*.entertainment.yahoo.com
13,0,DNS,query.yahooapis.com
13,0,DNS,subs.communications.yahoo.com
13,0,DNS,*.virtualstudio.yahoo.com
13,0,DNS,*.yax.yahoo.com
13,0,DNS,*.yql.yimg.com
13,0,DNS,api.lps.cp.yahoo.com
13,0,DNS,*.vads.yahoo.com
13,0,DNS,*.developer.yahoo.com
13,0,DNS,ad.com
13,0,DNS,*.ad.com
13,0,DNS,*.ad.yahoo.com
13,0,DNS,adspecs.verizonmedia.com
13,0,DNS,*.adspecs.verizonmedia.com
13,0,DNS,*.verizonmedia.com
13,0,DNS,*.canary1-bf1.omega.yahoo.com
13,0,DNS,*.canary1-gq1.omega.yahoo.com
13,0,DNS,*.canary1-ir2.omega.yahoo.com
13,0,DNS,*.canary1-ne1.omega.yahoo.com
13,0,DNS,*.canary1-sg3.omega.yahoo.com
13,0,DNS,*.canary1-tp2.omega.yahoo.com
13,0,DNS,*.canary1-tw1.omega.yahoo.com
13,0,DNS,*.prod1-bf1.omega.yahoo.com
13,0,DNS,*.prod1-gq1.omega.yahoo.com
13,0,DNS,*.prod1-ir2.omega.yahoo.com
13,0,DNS,*.prod1-ne1.omega.yahoo.com
13,0,DNS,*.prod1-sg3.omega.yahoo.com
13,0,DNS,*.prod1-tp2.omega.yahoo.com
13,0,DNS,*.prod1-tw1.omega.yahoo.com
13,0,DNS,*.alpha1-bf1.omega.yahoo.com
13,0,DNS,*.beta1-bf1.omega.yahoo.com
13,0,DNS,*.stage1-bf1.omega.yahoo.com
13,0,DNS,*.test1-gq1.omega.yahoo.com
13,0,DNS,digits.vzbuilders.com
13,0,DNS,*.digits.vzbuilders.com
14,0,DNS,xa.yimg.com
14,0,DNS,xa1.yimg.com
14,0,DNS,xa2.yimg.com
14,0,DNS,xa3.yimg.com
15,0,DNS,*.abumedia.yahoo.com
15,0,DNS,*.abumedia.yql.yahoo.com
15,0,DNS,*.api.udb.yahoo.com
15,0,DNS,*.campaign.yahoo.com.hk
15,0,DNS,*.campaign.yahoo.com.tw
15,0,DNS,*.m.tw.campaign.yahoo.net
15,0,DNS,*.real-hk.yimg.com
15,0,DNS,*.smartr.yahoo.com
15,0,DNS,*.tv.yahoo.com
15,0,DNS,*.tw.campaign.yahoo.com
15,0,DNS,*.tw.campaign.yahoo.net
15,0,DNS,*.user-preference.yahoo.com
15,0,DNS,*.video.yahoo.com
15,0,DNS,*.yahoo.com.hk
15,0,DNS,*.yahoo.com.tw
15,0,DNS,*.yimg.com
15,0,DNS,*.youcard.yahoo.com
15,0,DNS,*.yql.news.yahoo.com
15,0,DNS,abumedia.yql.yahoo.com
15,0,DNS,au.be.yahoo.com
15,0,DNS,au.health.yahoo.com
15,0,DNS,au.lifestyle.yahoo.com
15,0,DNS,au.movies.yahoo.com
15,0,DNS,au.news.yahoo.com
15,0,DNS,au.sports.yahoo.com
15,0,DNS,be-tools.tw.sports.yahoo.com
15,0,DNS,hk.celebrity.yahoo.net
15,0,DNS,hk.charity.yahoo.net
15,0,DNS,hk.emarketing.yahoo.net
15,0,DNS,hk.esports.yahoo.com
15,0,DNS,hk.lifestyle.yahoo.net
15,0,DNS,hk.live.yahoo.com
15,0,DNS,hk.m.movies.yahoo.net
15,0,DNS,hk.mobi.yahoo.com
15,0,DNS,hk.movies.yahoo.net
15,0,DNS,hk.news.yahoo.com
15,0,DNS,hk.pressroom.yahoo.com
15,0,DNS,hk.promotion.yahoo.net
15,0,DNS,hk.promotions.yahoo.com
15,0,DNS,hk.promotions.yahoo.net
15,0,DNS,hk.rd.companion.yahoo.com
15,0,DNS,hk.rd.toolbar.yahoo.com
15,0,DNS,hk.rd.yahoo.com
15,0,DNS,hk.realestate.yahoo.net
15,0,DNS,hk.searchmarketing.yahoo.com
15,0,DNS,hk.trendr.yahoo.com
15,0,DNS,id.berita.yahoo.com
15,0,DNS,lifestyle.yahoo.com.au
15,0,DNS,malaysia.news.yahoo.com
15,0,DNS,real1.hk.yimg.com
15,0,DNS,tw.autos.yahoo.com
15,0,DNS,tw.campaign.money.yahoo.com
15,0,DNS,tw.charity.yahoo.com
15,0,DNS,tw.edit.finance.yahoo.com
15,0,DNS,tw.edit.listing.yahoo.com
15,0,DNS,tw.emarketing.yahoo.com
15,0,DNS,tw.ent.yimg.com
15,0,DNS,tw.ent2.yimg.com
15,0,DNS,tw.esports.yahoo.com
15,0,DNS,tw.finance.yahoo.com
15,0,DNS,tw.futures.finance.yahoo.com
15,0,DNS,tw.games.yahoo.com
15,0,DNS,tw.house.yahoo.com
15,0,DNS,tw.image.news.yahoo.com
15,0,DNS,tw.info.yahoo.com
15,0,DNS,tw.linkspot.search.yahoo.com
15,0,DNS,tw.live.yahoo.com
15,0,DNS,tw.mobi.yahoo.com
15,0,DNS,tw.money.yahoo.com
15,0,DNS,tw.movies.yahoo.com
15,0,DNS,tw.news.yahoo.com
15,0,DNS,tw.news.yimg.com
15,0,DNS,tw.news2.yimg.com
15,0,DNS,tw.page.games.yahoo.net
15,0,DNS,tw.payment.charity.yahoo.com
15,0,DNS,tw.quote.finance.yahoo.net
15,0,DNS,tw.rd.companion.yahoo.com
15,0,DNS,tw.rd.toolbar.yahoo.com
15,0,DNS,tw.rd.yahoo.com
15,0,DNS,tw.sales.emarketing.yahoo.com
15,0,DNS,tw.screener.finance.yahoo.net
15,0,DNS,tw.stock.yahoo.com
15,0,DNS,tw.stockapp-string.finance.yahoo.net
15,0,DNS,tw.systex.finance.yahoo.net
15,0,DNS,tw.travel.yahoo.com
15,0,DNS,tw.trendr.yahoo.com
15,0,DNS,tw.v3.news.yimg.com
15,0,DNS,tw.vtrade.finance.yahoo.net
15,0,DNS,tw.ysm.emarketing.yahoo.com
15,0,DNS,yahoo.com.hk
15,0,DNS,yahoo.com.tw
15,0,DNS,*.media.yahoo.com
